Country/Region,Date,Confirmed,Deaths,Recovered,Active,No_Of_New_Cases,No_Of_New_Deaths,No_Of_New_Recovered,Latitude,Longtitude
Italy,2020-01-28,0,0,0,0,0,0,0,41.87194,12.56738
Italy,2020-01-29,0,0,0,0,0,0,0,41.87194,12.56738
Italy,2020-01-30,0,0,0,0,0,0,0,41.87194,12.56738
Italy,2020-01-31,2,0,0,2,2,0,0,41.87194,12.56738
Italy,2020-02-01,2,0,0,2,0,0,0,41.87194,12.56738
Italy,2020-02-02,2,0,0,2,0,0,0,41.87194,12.56738
Italy,2020-02-03,2,0,0,2,0,0,0,41.87194,12.56738
Italy,2020-02-04,2,0,0,2,0,0,0,41.87194,12.56738
Italy,2020-02-05,2,0,0,2,0,0,0,41.87194,12.56738
Italy,2020-02-06,2,0,0,2,0,0,0,41.87194,12.56738
Italy,2020-02-07,3,0,0,3,1,0,0,41.87194,12.56738
Italy,2020-02-08,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-09,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-10,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-11,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-12,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-13,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-14,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-15,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-16,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-17,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-18,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-19,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-20,3,0,0,3,0,0,0,41.87194,12.56738
Italy,2020-02-21,20,1,0,19,17,1,0,41.87194,12.56738
Italy,2020-02-22,62,2,1,59,42,1,1,41.87194,12.56738
Italy,2020-02-23,155,3,2,150,93,1,1,41.87194,12.56738
Italy,2020-02-24,229,7,1,221,74,4,0,41.87194,12.56738
Italy,2020-02-25,322,10,1,311,93,3,0,41.87194,12.56738
Italy,2020-02-26,453,12,3,438,131,2,2,41.87194,12.56738
Italy,2020-02-27,655,17,45,593,202,5,42,41.87194,12.56738
Italy,2020-02-28,888,21,46,821,233,4,1,41.87194,12.56738
Italy,2020-02-29,1128,29,46,1053,240,8,0,41.87194,12.56738
Italy,2020-03-01,1694,34,83,1577,566,5,37,41.87194,12.56738
Italy,2020-03-02,2036,52,149,1835,342,18,66,41.87194,12.56738
Italy,2020-03-03,2502,79,160,2263,466,27,11,41.87194,12.56738
Italy,2020-03-04,3089,107,276,2706,587,28,116,41.87194,12.56738
Italy,2020-03-05,3858,148,414,3296,769,41,138,41.87194,12.56738
Italy,2020-03-06,4636,197,523,3916,778,49,109,41.87194,12.56738
Italy,2020-03-07,5883,233,589,5061,1247,36,66,41.87194,12.56738
Italy,2020-03-08,7375,366,622,6387,1492,133,33,41.87194,12.56738
Italy,2020-03-09,9172,463,724,7985,1797,97,102,41.87194,12.56738
Italy,2020-03-10,10149,631,724,8794,977,168,0,41.87194,12.56738
Italy,2020-03-11,12462,827,1045,10590,2313,196,321,41.87194,12.56738
Italy,2020-03-12,15113,1016,1045,13052,2651,189,0,41.87194,12.56738
Italy,2020-03-13,17660,1266,1439,14955,2547,250,394,41.87194,12.56738
Italy,2020-03-14,21157,1441,1966,17750,3497,175,527,41.87194,12.56738
Italy,2020-03-15,24747,1809,2335,20603,3590,368,369,41.87194,12.56738
Italy,2020-03-16,27980,2158,2749,23073,3233,349,414,41.87194,12.56738
Italy,2020-03-17,31506,2503,2941,26062,3526,345,192,41.87194,12.56738
Italy,2020-03-18,35713,2978,4025,28710,4207,475,1084,41.87194,12.56738
Italy,2020-03-19,41035,3405,4440,33190,5322,427,415,41.87194,12.56738
Italy,2020-03-20,47021,4032,4440,38549,5986,627,0,41.87194,12.56738
Italy,2020-03-21,53578,4825,6072,42681,6557,793,1632,41.87194,12.56738
Italy,2020-03-22,59138,5476,7024,46638,5560,651,952,41.87194,12.56738
Italy,2020-03-23,63927,6077,7024,50826,4789,601,0,41.87194,12.56738
Italy,2020-03-24,69176,6820,8326,54030,5249,743,1302,41.87194,12.56738
Italy,2020-03-25,74386,7503,9362,57521,5210,683,1036,41.87194,12.56738
Italy,2020-03-26,80589,8215,10361,62013,6203,712,999,41.87194,12.56738
Italy,2020-03-27,86498,9134,10950,66414,5909,919,589,41.87194,12.56738
Italy,2020-03-28,92472,10023,12384,70065,5974,889,1434,41.87194,12.56738
Italy,2020-03-29,97689,10779,13030,73880,5217,756,646,41.87194,12.56738
Italy,2020-03-30,101739,11591,14620,75528,4050,812,1590,41.87194,12.56738
Italy,2020-03-31,105792,12428,15729,77635,4053,837,1109,41.87194,12.56738
Italy,2020-04-01,110574,13155,16847,80572,4782,727,1118,41.87194,12.56738
Italy,2020-04-02,115242,13915,18278,83049,4668,760,1431,41.87194,12.56738
Italy,2020-04-03,119827,14681,19758,85388,4585,766,1480,41.87194,12.56738
Italy,2020-04-04,124632,15362,20996,88274,4805,681,1238,41.87194,12.56738
Italy,2020-04-05,128948,15887,21815,91246,4316,525,819,41.87194,12.56738
Italy,2020-04-06,132547,16523,22837,93187,3599,636,1022,41.87194,12.56738
Italy,2020-04-07,135586,17127,24392,94067,3039,604,1555,41.87194,12.56738
Italy,2020-04-08,139422,17669,26491,95262,3836,542,2099,41.87194,12.56738
Italy,2020-04-09,143626,18279,28470,96877,4204,610,1979,41.87194,12.56738
Italy,2020-04-10,147577,18849,30455,98273,3951,570,1985,41.87194,12.56738
Italy,2020-04-11,152271,19468,32534,100269,4694,619,2079,41.87194,12.56738
Italy,2020-04-12,156363,19899,34211,102253,4092,431,1677,41.87194,12.56738
Italy,2020-04-13,159516,20465,35435,103616,3153,566,1224,41.87194,12.56738
Italy,2020-04-14,162488,21067,37130,104291,2972,602,1695,41.87194,12.56738
Italy,2020-04-15,165155,21645,38092,105418,2667,578,962,41.87194,12.56738
Italy,2020-04-16,168941,22170,40164,106607,3786,525,2072,41.87194,12.56738
Italy,2020-04-17,172434,22745,42727,106962,3493,575,2563,41.87194,12.56738
Italy,2020-04-18,175925,23227,44927,107771,3491,482,2200,41.87194,12.56738
Italy,2020-04-19,178972,23660,47055,108257,3047,433,2128,41.87194,12.56738
Italy,2020-04-20,181228,24114,48877,108237,2256,454,1822,41.87194,12.56738
Italy,2020-04-21,183957,24648,51600,107709,2729,534,2723,41.87194,12.56738
Italy,2020-04-22,187327,25085,54543,107699,3370,437,2943,41.87194,12.56738
Italy,2020-04-23,189973,25549,57576,106848,2646,464,3033,41.87194,12.56738
Italy,2020-04-24,192994,25969,60498,106527,3021,420,2922,41.87194,12.56738
Italy,2020-04-25,195351,26384,63120,105847,2357,415,2622,41.87194,12.56738
Italy,2020-04-26,197675,26644,64928,106103,2324,260,1808,41.87194,12.56738
Italy,2020-04-27,199414,26977,66624,105813,1739,333,1696,41.87194,12.56738
Italy,2020-04-28,201505,27359,68941,105205,2091,382,2317,41.87194,12.56738
Italy,2020-04-29,203591,27682,71252,104657,2086,323,2311,41.87194,12.56738
Italy,2020-04-30,205463,27967,75945,101551,1872,285,4693,41.87194,12.56738
Italy,2020-05-01,207428,28236,78249,100943,1965,269,2304,41.87194,12.56738
Italy,2020-05-02,209328,28710,79914,100704,1900,474,1665,41.87194,12.56738
Italy,2020-05-03,210717,28884,81654,100179,1389,174,1740,41.87194,12.56738
Italy,2020-05-04,211938,29079,82879,99980,1221,195,1225,41.87194,12.56738
Italy,2020-05-05,213013,29315,85231,98467,1075,236,2352,41.87194,12.56738
Italy,2020-05-06,214457,29684,93245,91528,1444,369,8014,41.87194,12.56738
Italy,2020-05-07,215858,29958,96276,89624,1401,274,3031,41.87194,12.56738
Italy,2020-05-08,217185,30201,99023,87961,1327,243,2747,41.87194,12.56738
Italy,2020-05-09,218268,30395,103031,84842,1083,194,4008,41.87194,12.56738
Italy,2020-05-10,219070,30560,105186,83324,802,165,2155,41.87194,12.56738
Italy,2020-05-11,219814,30739,106587,82488,744,179,1401,41.87194,12.56738
Italy,2020-05-12,221216,30911,109039,81266,1402,172,2452,41.87194,12.56738
Italy,2020-05-13,222104,31106,112541,78457,888,195,3502,41.87194,12.56738
Italy,2020-05-14,223096,31368,115288,76440,992,262,2747,41.87194,12.56738
Italy,2020-05-15,223885,31610,120205,72070,789,242,4917,41.87194,12.56738
Italy,2020-05-16,224760,31763,122810,70187,875,153,2605,41.87194,12.56738
Italy,2020-05-17,225435,31908,125176,68351,675,145,2366,41.87194,12.56738
Italy,2020-05-18,225886,32007,127326,66553,451,99,2150,41.87194,12.56738
Italy,2020-05-19,226699,32169,129401,65129,813,162,2075,41.87194,12.56738
Italy,2020-05-20,227364,32330,132282,62752,665,161,2881,41.87194,12.56738
Italy,2020-05-21,228006,32486,134560,60960,642,156,2278,41.87194,12.56738
Italy,2020-05-22,228658,32616,136720,59322,652,130,2160,41.87194,12.56738
Italy,2020-05-23,229327,32735,138840,57752,669,119,2120,41.87194,12.56738
Italy,2020-05-24,229858,32785,140479,56594,531,50,1639,41.87194,12.56738
Italy,2020-05-25,230158,32877,141981,55300,300,92,1502,41.87194,12.56738
Italy,2020-05-26,230555,32955,144658,52942,397,78,2677,41.87194,12.56738
Italy,2020-05-27,231139,33072,147101,50966,584,117,2443,41.87194,12.56738
Italy,2020-05-28,231732,33142,150604,47986,593,70,3503,41.87194,12.56738
Italy,2020-05-29,232248,33229,152844,46175,516,87,2240,41.87194,12.56738
Italy,2020-05-30,232664,33340,155633,43691,416,111,2789,41.87194,12.56738
Italy,2020-05-31,232997,33415,157507,42075,333,75,1874,41.87194,12.56738
Italy,2020-06-01,233197,33475,158355,41367,200,60,848,41.87194,12.56738
Italy,2020-06-02,233515,33530,160092,39893,318,55,1737,41.87194,12.56738
Italy,2020-06-03,233836,33601,160938,39297,321,71,846,41.87194,12.56738
Italy,2020-06-04,234013,33689,161895,38429,177,88,957,41.87194,12.56738
Italy,2020-06-05,234531,33774,163781,36976,518,85,1886,41.87194,12.56738
Italy,2020-06-06,234801,33846,165078,35877,270,72,1297,41.87194,12.56738
Italy,2020-06-07,234998,33899,165837,35262,197,53,759,41.87194,12.56738
Italy,2020-06-08,235278,33964,166584,34730,280,65,747,41.87194,12.56738
Italy,2020-06-09,235561,34043,168646,32872,283,79,2062,41.87194,12.56738
Peru,2020-01-22,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-01-23,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-01-24,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-01-25,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-01-26,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-01-27,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-01-28,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-01-29,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-01-30,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-01-31,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-01,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-02,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-03,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-04,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-05,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-06,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-07,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-08,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-09,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-10,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-11,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-12,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-13,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-14,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-15,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-16,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-17,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-18,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-19,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-20,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-21,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-22,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-23,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-24,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-25,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-26,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-27,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-28,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-02-29,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-03-01,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-03-02,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-03-03,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-03-04,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-03-05,0,0,0,0,0,0,0,-9.189967,-75.015152
Peru,2020-03-06,1,0,0,1,1,0,0,-9.189967,-75.015152
Peru,2020-03-07,1,0,0,1,0,0,0,-9.189967,-75.015152
Peru,2020-03-08,6,0,0,6,5,0,0,-9.189967,-75.015152
Peru,2020-03-09,7,0,0,7,1,0,0,-9.189967,-75.015152
Peru,2020-03-10,11,0,0,11,4,0,0,-9.189967,-75.015152
Peru,2020-03-11,11,0,0,11,0,0,0,-9.189967,-75.015152
Peru,2020-03-12,15,0,0,15,4,0,0,-9.189967,-75.015152
Peru,2020-03-13,28,0,0,28,13,0,0,-9.189967,-75.015152
Peru,2020-03-14,38,0,0,38,10,0,0,-9.189967,-75.015152
Peru,2020-03-15,43,0,0,43,5,0,0,-9.189967,-75.015152
Peru,2020-03-16,86,0,0,86,43,0,0,-9.189967,-75.015152
Peru,2020-03-17,117,0,1,116,31,0,1,-9.189967,-75.015152
Peru,2020-03-18,145,0,1,144,28,0,0,-9.189967,-75.015152
Peru,2020-03-19,234,0,1,233,89,0,0,-9.189967,-75.015152
Peru,2020-03-20,234,3,1,230,0,3,0,-9.189967,-75.015152
Peru,2020-03-21,318,5,1,312,84,2,0,-9.189967,-75.015152
Peru,2020-03-22,363,5,1,357,45,0,0,-9.189967,-75.015152
Peru,2020-03-23,395,5,1,389,32,0,0,-9.189967,-75.015152
Peru,2020-03-24,416,7,1,408,21,2,0,-9.189967,-75.015152
Peru,2020-03-25,480,9,1,470,64,2,0,-9.189967,-75.015152
Peru,2020-03-26,580,9,14,557,100,0,13,-9.189967,-75.015152
Peru,2020-03-27,635,11,16,608,55,2,2,-9.189967,-75.015152
Peru,2020-03-28,671,16,16,639,36,5,0,-9.189967,-75.015152
Peru,2020-03-29,852,18,16,818,181,2,0,-9.189967,-75.015152
Peru,2020-03-30,950,24,53,873,98,6,37,-9.189967,-75.015152
Peru,2020-03-31,1065,30,394,641,115,6,341,-9.189967,-75.015152
Peru,2020-04-01,1323,38,394,891,258,8,0,-9.189967,-75.015152
Peru,2020-04-02,1414,55,537,822,91,17,143,-9.189967,-75.015152
Peru,2020-04-03,1595,61,537,997,181,6,0,-9.189967,-75.015152
Peru,2020-04-04,1746,73,914,759,151,12,377,-9.189967,-75.015152
Peru,2020-04-05,2281,83,989,1209,535,10,75,-9.189967,-75.015152
Peru,2020-04-06,2561,92,997,1472,280,9,8,-9.189967,-75.015152
Peru,2020-04-07,2954,107,1301,1546,393,15,304,-9.189967,-75.015152
Peru,2020-04-08,4342,121,1333,2888,1388,14,32,-9.189967,-75.015152
Peru,2020-04-09,5256,138,1438,3680,914,17,105,-9.189967,-75.015152
Peru,2020-04-10,5897,169,1569,4159,641,31,131,-9.189967,-75.015152
Peru,2020-04-11,6848,181,1739,4928,951,12,170,-9.189967,-75.015152
Peru,2020-04-12,7519,193,1798,5528,671,12,59,-9.189967,-75.015152
Peru,2020-04-13,9784,216,2642,6926,2265,23,844,-9.189967,-75.015152
Peru,2020-04-14,10303,230,2869,7204,519,14,227,-9.189967,-75.015152
Peru,2020-04-15,11475,254,3108,8113,1172,24,239,-9.189967,-75.015152
Peru,2020-04-16,12491,274,6120,6097,1016,20,3012,-9.189967,-75.015152
Peru,2020-04-17,13489,300,6541,6648,998,26,421,-9.189967,-75.015152
Peru,2020-04-18,14420,348,6684,7388,931,48,143,-9.189967,-75.015152
Peru,2020-04-19,15628,400,6811,8417,1208,52,127,-9.189967,-75.015152
Peru,2020-04-20,16325,445,6968,8912,697,45,157,-9.189967,-75.015152
Peru,2020-04-21,17837,484,6982,10371,1512,39,14,-9.189967,-75.015152
Peru,2020-04-22,19250,530,7027,11693,1413,46,45,-9.189967,-75.015152
Peru,2020-04-23,20914,572,7422,12920,1664,42,395,-9.189967,-75.015152
Peru,2020-04-24,21648,634,7496,13518,734,62,74,-9.189967,-75.015152
Peru,2020-04-25,25331,700,7797,16834,3683,66,301,-9.189967,-75.015152
Peru,2020-04-26,27517,728,8088,18701,2186,28,291,-9.189967,-75.015152
Peru,2020-04-27,28699,782,8425,19492,1182,54,337,-9.189967,-75.015152
Peru,2020-04-28,31190,854,9179,21157,2491,72,754,-9.189967,-75.015152
Peru,2020-04-29,33931,943,10037,22951,2741,89,858,-9.189967,-75.015152
Peru,2020-04-30,36976,1051,10405,25520,3045,108,368,-9.189967,-75.015152
Peru,2020-05-01,40459,1124,11129,28206,3483,73,724,-9.189967,-75.015152
Peru,2020-05-02,42534,1200,12434,28900,2075,76,1305,-9.189967,-75.015152
Peru,2020-05-03,45928,1286,13550,31092,3394,86,1116,-9.189967,-75.015152
Peru,2020-05-04,47372,1344,14427,31601,1444,58,877,-9.189967,-75.015152
Peru,2020-05-05,51189,1444,15413,34332,3817,100,986,-9.189967,-75.015152
Peru,2020-05-06,54817,1533,17527,35757,3628,89,2114,-9.189967,-75.015152
Peru,2020-05-07,58526,1627,18388,38511,3709,94,861,-9.189967,-75.015152
Peru,2020-05-08,61847,1714,19012,41121,3321,87,624,-9.189967,-75.015152
Peru,2020-05-09,65015,1814,20246,42955,3168,100,1234,-9.189967,-75.015152
Peru,2020-05-10,67307,1889,21349,44069,2292,75,1103,-9.189967,-75.015152
Peru,2020-05-11,68822,1961,22406,44455,1515,72,1057,-9.189967,-75.015152
Peru,2020-05-12,72059,2057,23324,46678,3237,96,918,-9.189967,-75.015152
Peru,2020-05-13,76306,2169,24324,49813,4247,112,1000,-9.189967,-75.015152
Peru,2020-05-14,80604,2267,25151,53186,4298,98,827,-9.189967,-75.015152
Peru,2020-05-15,84495,2392,27147,54956,3891,125,1996,-9.189967,-75.015152
Peru,2020-05-16,88541,2523,28272,57746,4046,131,1125,-9.189967,-75.015152
Peru,2020-05-17,92273,2648,28621,61004,3732,125,349,-9.189967,-75.015152
Peru,2020-05-18,94933,2789,30306,61838,2660,141,1685,-9.189967,-75.015152
Peru,2020-05-19,99483,2914,36524,60045,4550,125,6218,-9.189967,-75.015152
Peru,2020-05-20,104020,3024,41968,59028,4537,110,5444,-9.189967,-75.015152
Peru,2020-05-21,108769,3148,43587,62034,4749,124,1619,-9.189967,-75.015152
Peru,2020-05-22,111698,3244,44848,63606,2929,96,1261,-9.189967,-75.015152
Peru,2020-05-23,115754,3373,47915,64466,4056,129,3067,-9.189967,-75.015152
Peru,2020-05-24,119959,3456,49795,66708,4205,83,1880,-9.189967,-75.015152
Peru,2020-05-25,123979,3629,50949,69401,4020,173,1154,-9.189967,-75.015152
Peru,2020-05-26,129751,3788,52906,73057,5772,159,1957,-9.189967,-75.015152
Peru,2020-05-27,135905,3983,56169,75753,6154,195,3263,-9.189967,-75.015152
Peru,2020-05-28,141779,4099,59442,78238,5874,116,3273,-9.189967,-75.015152
Peru,2020-05-29,148285,4230,62791,81264,6506,131,3349,-9.189967,-75.015152
Peru,2020-05-30,155671,4371,66447,84853,7386,141,3656,-9.189967,-75.015152
Peru,2020-05-31,164476,4506,67208,92762,8805,135,761,-9.189967,-75.015152
Peru,2020-06-01,170039,4634,68507,96898,5563,128,1299,-9.189967,-75.015152
Peru,2020-06-02,170039,4634,69257,96148,0,0,750,-9.189967,-75.015152
Peru,2020-06-03,178914,4894,72319,101701,8875,260,3062,-9.189967,-75.015152
Peru,2020-06-04,183198,5031,76228,101939,4284,137,3909,-9.189967,-75.015152
Peru,2020-06-05,187400,5162,79214,103024,4202,131,2986,-9.189967,-75.015152
Peru,2020-06-06,191758,5301,82731,103726,4358,139,3517,-9.189967,-75.015152
Peru,2020-06-07,196515,5465,86219,104831,4757,164,3488,-9.189967,-75.015152
Peru,2020-06-08,199696,5571,89556,104569,3181,106,3337,-9.189967,-75.015152
Peru,2020-06-09,203736,5738,92929,105069,4040,167,3373,-9.189967,-75.015152
France,2020-01-22,0,0,0,0,0,0,0,46.227638,2.213749
France,2020-01-23,0,0,0,0,0,0,0,46.227638,2.213749
France,2020-01-24,2,0,0,2,2,0,0,46.227638,2.213749
France,2020-01-25,3,0,0,3,1,0,0,46.227638,2.213749
France,2020-01-26,3,0,0,3,0,0,0,46.227638,2.213749
France,2020-01-27,3,0,0,3,0,0,0,46.227638,2.213749
France,2020-01-28,4,0,0,4,1,0,0,46.227638,2.213749
France,2020-01-29,5,0,0,5,1,0,0,46.227638,2.213749
France,2020-01-30,5,0,0,5,0,0,0,46.227638,2.213749
France,2020-01-31,5,0,0,5,0,0,0,46.227638,2.213749
France,2020-02-01,6,0,0,6,1,0,0,46.227638,2.213749
France,2020-02-02,6,0,0,6,0,0,0,46.227638,2.213749
France,2020-02-03,6,0,0,6,0,0,0,46.227638,2.213749
France,2020-02-04,6,0,0,6,0,0,0,46.227638,2.213749
France,2020-02-05,6,0,0,6,0,0,0,46.227638,2.213749
France,2020-02-06,6,0,0,6,0,0,0,46.227638,2.213749
France,2020-02-07,6,0,0,6,0,0,0,46.227638,2.213749
France,2020-02-08,11,0,0,11,5,0,0,46.227638,2.213749
France,2020-02-09,11,0,0,11,0,0,0,46.227638,2.213749
France,2020-02-10,11,0,0,11,0,0,0,46.227638,2.213749
France,2020-02-11,11,0,0,11,0,0,0,46.227638,2.213749
France,2020-02-12,11,0,2,9,0,0,2,46.227638,2.213749
France,2020-02-13,11,0,2,9,0,0,0,46.227638,2.213749
France,2020-02-14,11,0,2,9,0,0,0,46.227638,2.213749
France,2020-02-15,12,1,4,7,1,1,2,46.227638,2.213749
France,2020-02-16,12,1,4,7,0,0,0,46.227638,2.213749
France,2020-02-17,12,1,4,7,0,0,0,46.227638,2.213749
France,2020-02-18,12,1,4,7,0,0,0,46.227638,2.213749
France,2020-02-19,12,1,4,7,0,0,0,46.227638,2.213749
France,2020-02-20,12,1,4,7,0,0,0,46.227638,2.213749
France,2020-02-21,12,1,4,7,0,0,0,46.227638,2.213749
France,2020-02-22,12,1,4,7,0,0,0,46.227638,2.213749
France,2020-02-23,12,1,4,7,0,0,0,46.227638,2.213749
France,2020-02-24,12,1,4,7,0,0,0,46.227638,2.213749
France,2020-02-25,14,1,11,2,2,0,7,46.227638,2.213749
France,2020-02-26,18,2,11,5,4,1,0,46.227638,2.213749
France,2020-02-27,38,2,11,25,20,0,0,46.227638,2.213749
France,2020-02-28,57,2,11,44,19,0,0,46.227638,2.213749
France,2020-02-29,100,2,12,86,43,0,1,46.227638,2.213749
France,2020-03-01,130,2,12,116,30,0,0,46.227638,2.213749
France,2020-03-02,191,3,12,176,61,1,0,46.227638,2.213749
France,2020-03-03,204,4,12,188,13,1,0,46.227638,2.213749
France,2020-03-04,288,4,12,272,84,0,0,46.227638,2.213749
France,2020-03-05,380,6,12,362,92,2,0,46.227638,2.213749
France,2020-03-06,656,9,12,635,276,3,0,46.227638,2.213749
France,2020-03-07,959,11,12,936,303,2,0,46.227638,2.213749
France,2020-03-08,1136,19,12,1105,177,8,0,46.227638,2.213749
France,2020-03-09,1219,19,12,1188,83,0,0,46.227638,2.213749
France,2020-03-10,1794,33,12,1749,575,14,0,46.227638,2.213749
France,2020-03-11,2293,48,12,2233,499,15,0,46.227638,2.213749
France,2020-03-12,2293,48,12,2233,0,0,0,46.227638,2.213749
France,2020-03-13,3681,79,12,3590,1388,31,0,46.227638,2.213749
France,2020-03-14,4496,91,12,4393,815,12,0,46.227638,2.213749
France,2020-03-15,4532,91,12,4429,36,0,0,46.227638,2.213749
France,2020-03-16,6683,149,12,6522,2151,58,0,46.227638,2.213749
France,2020-03-17,7715,149,12,7554,1032,0,0,46.227638,2.213749
France,2020-03-18,9124,149,12,8963,1409,0,0,46.227638,2.213749
France,2020-03-19,10970,244,12,10714,1846,95,0,46.227638,2.213749
France,2020-03-20,12758,451,12,12295,1788,207,0,46.227638,2.213749
France,2020-03-21,14463,563,12,13888,1705,112,0,46.227638,2.213749
France,2020-03-22,16243,676,2206,13361,1780,113,2194,46.227638,2.213749
France,2020-03-23,20123,862,2206,17055,3880,186,0,46.227638,2.213749
France,2020-03-24,22622,1102,3250,18270,2499,240,1044,46.227638,2.213749
France,2020-03-25,25600,1333,3907,20360,2978,231,657,46.227638,2.213749
France,2020-03-26,29551,1698,4955,22898,3951,365,1048,46.227638,2.213749
France,2020-03-27,33402,1997,5707,25698,3851,299,752,46.227638,2.213749
France,2020-03-28,38105,2317,5724,30064,4703,320,17,46.227638,2.213749
France,2020-03-29,40708,2611,7226,30871,2603,294,1502,46.227638,2.213749
France,2020-03-30,45170,3030,7964,34176,4462,419,738,46.227638,2.213749
France,2020-03-31,52827,3532,9513,39782,7657,502,1549,46.227638,2.213749
France,2020-04-01,57749,4414,11053,42282,4922,882,1540,46.227638,2.213749
France,2020-04-02,59929,5398,12548,41983,2180,984,1495,46.227638,2.213749
France,2020-04-03,65202,6520,14135,44547,5273,1122,1587,46.227638,2.213749
France,2020-04-04,69500,7574,15572,46354,4298,1054,1437,46.227638,2.213749
France,2020-04-05,71412,8093,16349,46970,1912,519,777,46.227638,2.213749
France,2020-04-06,75343,8926,17428,48989,3931,833,1079,46.227638,2.213749
France,2020-04-07,79163,10343,19523,49297,3820,1417,2095,46.227638,2.213749
France,2020-04-08,83057,10887,21452,50718,3894,544,1929,46.227638,2.213749
France,2020-04-09,87366,12228,23413,51725,4309,1341,1961,46.227638,2.213749
France,2020-04-10,91738,13215,25195,53328,4372,987,1782,46.227638,2.213749
France,2020-04-11,94863,13851,26663,54349,3125,636,1468,46.227638,2.213749
France,2020-04-12,121712,14412,27469,79831,26849,561,806,46.227638,2.213749
France,2020-04-13,125394,14986,28001,82407,3682,574,532,46.227638,2.213749
France,2020-04-14,130365,15731,28805,85829,4971,745,804,46.227638,2.213749
France,2020-04-15,133585,17169,30955,85461,3220,1438,2150,46.227638,2.213749
France,2020-04-16,146075,17922,32812,95341,12490,753,1857,46.227638,2.213749
France,2020-04-17,148084,18683,34420,94981,2009,761,1608,46.227638,2.213749
France,2020-04-18,148086,19325,35983,92778,2,642,1563,46.227638,2.213749
France,2020-04-19,153011,19720,36578,96713,4925,395,595,46.227638,2.213749
France,2020-04-20,155393,20267,37409,97717,2382,547,831,46.227638,2.213749
